mauReal,ratings,daily_ratings,reviews,daily_reviews,mes,dia,appId_encoded,category_encoded
15402454.0,1108064.0,695.0,326386.0,44.0,4,18,177,3
345756.0,44567.0,8.0,15618.0,2.0,4,18,187,3
201711.0,2529.0,11.0,679.0,1.0,4,18,57,4
511799.0,52481.0,200.0,10044.0,39.0,4,18,128,3
7483.0,1918.0,0.0,542.0,1.0,4,18,143,1
646527.0,45168.0,11.0,19437.0,5.0,4,18,154,1
744523.0,96164.0,58.0,18384.0,6.0,4,18,94,3
1785061.0,213320.0,312.0,72159.0,24.0,4,18,54,4
374933.0,2826.0,4.0,1782.0,1.0,4,18,163,3
64077.0,1167.0,0.0,712.0,0.0,4,18,43,3
16865.0,12764.0,0.0,5856.0,1.0,4,18,87,3
225398.0,7406.0,4.0,4161.0,1.0,4,18,95,1
13268209.0,2856777.0,2233.0,478062.0,162.0,4,18,75,1
120554.0,11980.0,23.0,1377.0,8.0,4,18,114,1
659616.0,83988.0,106.0,31708.0,24.0,4,18,35,3
221113.0,34803.0,6.0,14821.0,2.0,4,18,126,0
30370.0,7925.0,0.0,1323.0,0.0,4,18,24,3
259170.0,69966.0,2.0,17710.0,1.0,4,18,178,1
12318379.0,1973871.0,349.0,693437.0,49.0,4,18,159,4
486196.0,210960.0,85.0,48559.0,11.0,4,18,103,4
730420.0,214429.0,129.0,27577.0,6.0,4,18,108,4
2573169.0,556404.0,614.0,47564.0,30.0,4,18,76,3
1668329.0,244663.0,32.0,131916.0,13.0,4,18,93,1
39597.0,13297.0,0.0,6962.0,0.0,4,18,42,1
156867.0,41686.0,3.0,21886.0,1.0,4,18,166,1
51431.0,16014.0,3.0,8695.0,0.0,4,18,59,1
5104.0,1492.0,0.0,782.0,0.0,4,18,123,3
126011.0,30814.0,76.0,9539.0,5.0,4,18,83,1
299258.0,81055.0,67.0,30712.0,7.0,4,18,157,1
175204.0,25534.0,8.0,6265.0,0.0,4,18,53,3
1075160.0,357052.0,221.0,60042.0,7.0,4,17,149,3
1074653.0,357273.0,175.0,60049.0,10.0,4,18,149,3
257175.0,47278.0,4.0,16762.0,2.0,4,18,61,3
54802.0,4150.0,7.0,772.0,0.0,4,18,172,5
28477.0,2662.0,0.0,1215.0,0.0,4,18,79,4
556686.0,36838.0,5.0,13341.0,1.0,4,18,145,4
300230.0,111151.0,0.0,28031.0,3.0,4,18,31,2
23046.0,4032.0,1.0,2212.0,0.0,4,18,192,3
70996.0,62701.0,1.0,26389.0,0.0,4,18,4,1
540563.0,82340.0,84.0,25128.0,4.0,4,18,65,0
331131.0,156795.0,13.0,47759.0,3.0,4,18,60,4
435017.0,201743.0,11.0,66481.0,1.0,4,18,116,4
104347.0,19000.0,2.0,7375.0,0.0,4,18,64,4
10836.0,1340.0,0.0,832.0,0.0,4,18,164,1
1154047.0,558866.0,63.0,138110.0,23.0,4,18,120,3
451704.0,58888.0,24.0,15656.0,10.0,4,18,16,0
944345.0,610203.0,875.0,111122.0,368.0,4,18,9,1
2025434.0,103244.0,115.0,60551.0,65.0,4,18,55,0
34723.0,3010.0,0.0,1264.0,1.0,4,18,176,0
23537557.0,996343.0,295.0,513235.0,127.0,4,18,160,3
4359472.0,803719.0,7.0,279160.0,16.0,4,18,20,2
40549.0,3632.0,2.0,1765.0,0.0,4,18,101,2
80024.0,5904.0,22.0,857.0,1.0,4,18,158,1
10763.0,610.0,0.0,368.0,1.0,4,18,110,5
160334.0,42301.0,16.0,15592.0,3.0,4,18,112,1
1336556.0,204931.0,15.0,73972.0,8.0,4,18,129,4
2219903.0,92943.0,25.0,40115.0,12.0,4,18,67,1
1440051.0,84727.0,10.0,40291.0,5.0,4,18,63,5
117606.0,9284.0,4.0,3514.0,1.0,4,18,40,5
54270.0,2314.0,2.0,294.0,0.0,4,17,88,4
54119.0,2316.0,2.0,294.0,0.0,4,18,88,4
1745472.0,272892.0,245.0,45960.0,24.0,4,18,107,1
161724.0,287276.0,0.0,158404.0,1.0,4,18,138,1
38034.0,2881.0,6.0,1101.0,1.0,4,18,181,1
768012.0,670440.0,40.0,259599.0,6.0,4,18,156,3
74606.0,2706.0,2.0,1165.0,0.0,4,18,189,3
596734.0,28742.0,13.0,16022.0,9.0,4,18,180,1
167862.0,49731.0,28.0,26455.0,9.0,4,18,90,1
3749536.0,728017.0,390.0,173836.0,35.0,4,18,13,3
9813413.0,923460.0,164.0,369594.0,42.0,4,18,140,0
333767.0,54434.0,6.0,1971.0,0.0,4,18,105,4
289439.0,83871.0,80.0,16754.0,7.0,4,18,14,1
7649.0,1271.0,0.0,540.0,0.0,4,18,184,3
2972501.0,251557.0,47.0,142152.0,50.0,4,18,194,0
26929193.0,2607956.0,501.0,1159290.0,276.0,4,18,32,3
10622882.0,1532345.0,1051.0,176022.0,48.0,4,18,39,2
6061019.0,1319173.0,641.0,598157.0,169.0,4,18,6,1
74428.0,42185.0,0.0,8406.0,0.0,4,18,89,3
359225.0,176741.0,0.0,18513.0,0.0,4,18,100,3
87184.0,25994.0,20.0,13136.0,4.0,4,18,117,0
61184.0,4846.0,0.0,3294.0,2.0,4,18,121,1
93226.0,9068.0,0.0,3622.0,1.0,4,18,174,5
21639612.0,6551894.0,1930.0,1475946.0,85.0,4,18,78,1
715223.0,24481.0,5.0,9457.0,4.0,4,18,109,1
591191.0,94867.0,89.0,18984.0,8.0,4,18,29,1
569734.0,228589.0,45.0,28509.0,4.0,4,18,175,4
120703.0,10156.0,0.0,4452.0,0.0,4,18,115,1
23629647.0,2164819.0,4110.0,977447.0,1808.0,4,18,135,1
67933.0,3650.0,7.0,913.0,1.0,4,18,152,0
98382.0,11347.0,1.0,6896.0,1.0,4,18,132,1
99554.0,8539.0,0.0,4801.0,1.0,4,18,7,1
416472.0,36679.0,0.0,21658.0,0.0,4,18,150,1
416472.0,103316.0,30.0,29653.0,14.0,4,18,133,4
4060584.0,544837.0,207.0,103072.0,60.0,4,18,80,4
42689.0,10935.0,0.0,4264.0,0.0,4,18,191,4
187001.0,15510.0,7.0,4514.0,1.0,4,18,33,5
292475.0,64353.0,4.0,25491.0,2.0,4,18,68,3
186349.0,89060.0,0.0,33852.0,1.0,4,18,134,3
693754.0,6978.0,55.0,1580.0,11.0,4,18,62,4
494819.0,45860.0,12.0,18657.0,4.0,4,18,51,4
22906.0,444.0,1.0,164.0,1.0,4,18,82,0
95980.0,9413.0,9.0,3308.0,0.0,4,18,190,4
502636.0,131080.0,8.0,49075.0,3.0,4,18,26,3
4784874.0,581478.0,508.0,217800.0,55.0,4,18,179,4
609642.0,86158.0,33.0,42329.0,1.0,4,18,98,4
63964.0,747.0,0.0,430.0,1.0,4,18,141,5
359932.0,12741.0,17.0,6081.0,8.0,4,18,186,1
157111.0,10114.0,36.0,3199.0,8.0,4,18,50,1
305876.0,49764.0,44.0,5618.0,3.0,4,18,21,3
129415.0,4814.0,13.0,1108.0,3.0,4,18,34,3
144566.0,9484.0,22.0,3537.0,3.0,4,18,73,5
34670.0,3668.0,8.0,648.0,2.0,4,18,155,1
87867.0,36609.0,14.0,15521.0,1.0,4,18,127,1
194424.0,8270.0,24.0,2768.0,2.0,4,18,162,4
2510604.0,116875.0,21.0,65832.0,9.0,4,18,11,1
2466100.0,178095.0,14.0,100331.0,19.0,4,18,169,1
23788.0,10109.0,0.0,4821.0,0.0,4,18,85,1
160675.0,115881.0,137.0,7925.0,10.0,4,18,136,3
185047.0,164573.0,39.0,108414.0,32.0,4,18,171,0
345756.0,2446.0,2.0,1292.0,0.0,4,18,92,3
341786.0,39058.0,39.0,5352.0,3.0,4,18,12,4
1917993.0,473129.0,457.0,121952.0,105.0,4,18,0,1
153109.0,16208.0,10.0,7044.0,3.0,4,18,167,1
93450.0,2671.0,2.0,1558.0,2.0,4,18,37,5
3628887.0,307108.0,424.0,86509.0,18.0,4,18,46,1
1227926.0,308081.0,124.0,141192.0,9.0,4,18,44,1
1890159.0,250611.0,245.0,81950.0,6.0,4,18,131,1
19444639.0,3725492.0,1658.0,967064.0,167.0,4,18,69,1
31169.0,8400.0,2.0,4391.0,0.0,4,18,125,1
883521.0,206462.0,215.0,56877.0,9.0,4,18,19,1
201316.0,22934.0,59.0,4336.0,11.0,4,18,144,1
5941549.0,1113162.0,839.0,190916.0,91.0,4,18,41,1
694766.0,153228.0,69.0,46627.0,11.0,4,18,58,1
6726344.0,988879.0,823.0,323137.0,38.0,4,18,106,1
541245.0,95939.0,127.0,22590.0,7.0,4,18,45,1
39865.0,25223.0,5.0,9251.0,0.0,4,18,81,1
844240.0,70808.0,71.0,19834.0,6.0,4,18,27,1
172318.0,60580.0,22.0,11212.0,0.0,4,18,84,0
14275.0,2562.0,2.0,328.0,0.0,4,19,161,3
14272.0,2564.0,0.0,328.0,0.0,4,20,161,3
177873.0,148898.0,108.0,14634.0,3.0,4,19,139,4
176882.0,149006.0,38.0,14637.0,1.0,4,20,139,4
2409774.0,1514138.0,1241.0,376768.0,96.0,4,19,96,3
2436308.0,1515379.0,309.0,376864.0,3.0,4,20,96,3
346251.0,44575.0,7.0,15620.0,3.0,4,19,187,3
346801.0,44582.0,2.0,15623.0,0.0,4,20,187,3
15374690.0,1108759.0,470.0,326430.0,41.0,4,19,177,3
15286873.0,1109229.0,166.0,326471.0,11.0,4,20,177,3
202412.0,2540.0,9.0,680.0,5.0,4,19,57,4
203238.0,2549.0,4.0,685.0,0.0,4,20,57,4
511437.0,52681.0,273.0,10083.0,27.0,4,19,128,3
511078.0,52954.0,31.0,10110.0,5.0,4,20,128,3
7480.0,1918.0,5.0,543.0,0.0,4,19,143,1
7547.0,1923.0,0.0,543.0,1.0,4,20,143,1
645370.0,45179.0,12.0,19442.0,11.0,4,19,154,1
645489.0,45191.0,1.0,19453.0,4.0,4,20,154,1
745770.0,96222.0,64.0,18390.0,6.0,4,19,94,3
746927.0,96286.0,3.0,18396.0,1.0,4,20,94,3
1788777.0,213632.0,296.0,72183.0,18.0,4,19,54,4
1791526.0,213928.0,49.0,72201.0,6.0,4,20,54,4
374173.0,2830.0,1.0,1783.0,2.0,4,19,163,3
372907.0,2831.0,2.0,1785.0,0.0,4,20,163,3
16613.0,12764.0,1.0,5857.0,1.0,4,19,87,3
16726.0,12765.0,0.0,5858.0,0.0,4,20,87,3
63821.0,1166.0,0.0,711.0,0.0,4,19,43,3
63822.0,1166.0,0.0,711.0,0.0,4,20,43,3
225435.0,7410.0,1.0,4162.0,0.0,4,19,95,1
225371.0,7411.0,0.0,4162.0,0.0,4,20,95,1
13267008.0,2859010.0,2498.0,478224.0,130.0,4,19,75,1
13268397.0,2861508.0,332.0,478354.0,26.0,4,20,75,1
119615.0,12003.0,20.0,1385.0,4.0,4,19,114,1
119521.0,12023.0,3.0,1383.0,1.0,4,20,114,1
660719.0,84094.0,93.0,31732.0,12.0,4,19,35,3
662180.0,84187.0,24.0,31744.0,2.0,4,20,35,3
220437.0,34809.0,9.0,14823.0,1.0,4,19,126,0
220173.0,34818.0,0.0,14824.0,0.0,4,20,126,0
30380.0,7924.0,0.0,1322.0,0.0,4,19,24,3
30343.0,7924.0,0.0,1322.0,0.0,4,20,24,3
259633.0,69968.0,2.0,17711.0,3.0,4,19,178,1
259471.0,69970.0,0.0,17714.0,0.0,4,20,178,1
12315014.0,1974220.0,424.0,693486.0,51.0,4,19,159,4
12313854.0,1974644.0,128.0,693537.0,22.0,4,20,159,4
486771.0,211045.0,96.0,48570.0,7.0,4,19,103,4
486124.0,211141.0,10.0,48577.0,0.0,4,20,103,4
729725.0,214558.0,122.0,27583.0,5.0,4,19,108,4
727935.0,214680.0,12.0,27588.0,1.0,4,20,108,4
2569050.0,557018.0,571.0,47594.0,21.0,4,19,76,3
2566759.0,557589.0,77.0,47615.0,4.0,4,20,76,3
1671091.0,244695.0,30.0,131929.0,11.0,4,19,93,1
1670625.0,244725.0,9.0,131940.0,7.0,4,20,93,1
39702.0,13297.0,0.0,6961.0,1.0,4,19,42,1
39629.0,13296.0,0.0,6962.0,0.0,4,20,42,1
157294.0,41684.0,7.0,21887.0,1.0,4,19,166,1
157199.0,41691.0,1.0,21888.0,0.0,4,20,166,1
51554.0,16017.0,0.0,8695.0,2.0,4,19,59,1
51607.0,16017.0,0.0,8697.0,0.0,4,20,59,1
5045.0,1492.0,0.0,782.0,0.0,4,19,123,3
5121.0,1492.0,0.0,782.0,0.0,4,20,123,3
125863.0,30890.0,32.0,9554.0,4.0,4,19,83,1
126141.0,31007.0,20.0,9558.0,1.0,4,20,83,1
298778.0,81122.0,35.0,30719.0,4.0,4,19,157,1
298209.0,81157.0,19.0,30723.0,2.0,4,20,157,1
175124.0,25542.0,4.0,6264.0,1.0,4,19,53,3
174561.0,25546.0,2.0,6265.0,0.0,4,20,53,3
1073744.0,357448.0,167.0,60059.0,6.0,4,19,149,3
1074357.0,357615.0,42.0,60065.0,1.0,4,20,149,3
257179.0,47282.0,5.0,16764.0,4.0,4,19,61,3
258290.0,47287.0,0.0,16768.0,1.0,4,20,61,3
54772.0,4157.0,2.0,772.0,1.0,4,19,172,5
55026.0,4159.0,0.0,771.0,0.0,4,20,172,5
28165.0,2662.0,0.0,1215.0,0.0,4,19,79,4
28250.0,2662.0,0.0,1216.0,0.0,4,20,79,4
557209.0,36843.0,5.0,13342.0,1.0,4,19,145,4
557146.0,36848.0,0.0,13343.0,0.0,4,20,145,4
300332.0,111151.0,22.0,28034.0,11.0,4,19,31,2
300675.0,111173.0,12.0,28045.0,4.0,4,20,31,2
23168.0,4033.0,0.0,2212.0,1.0,4,19,192,3
23382.0,4033.0,0.0,2213.0,0.0,4,20,192,3
539674.0,82424.0,50.0,25132.0,3.0,4,19,65,0
538770.0,82474.0,4.0,25135.0,0.0,4,20,65,0
70901.0,62702.0,0.0,26389.0,0.0,4,19,4,1
70900.0,62702.0,0.0,26389.0,0.0,4,20,4,1
434249.0,201754.0,25.0,66482.0,2.0,4,19,116,4
433891.0,201779.0,5.0,66484.0,1.0,4,20,116,4
330774.0,156808.0,9.0,47762.0,3.0,4,19,60,4
331210.0,156817.0,2.0,47765.0,1.0,4,20,60,4
103558.0,19002.0,0.0,7375.0,0.0,4,19,64,4
103134.0,19002.0,0.0,7375.0,0.0,4,20,64,4
1150291.0,558929.0,51.0,138133.0,21.0,4,19,120,3
1149261.0,558980.0,8.0,138154.0,2.0,4,20,120,3
10778.0,1340.0,0.0,832.0,0.0,4,19,164,1
10688.0,1340.0,0.0,832.0,0.0,4,20,164,1
451933.0,58912.0,33.0,15666.0,12.0,4,19,16,0
452385.0,58945.0,13.0,15678.0,1.0,4,20,16,0
2025048.0,103359.0,114.0,60616.0,53.0,4,19,55,0
2024582.0,103473.0,23.0,60669.0,16.0,4,20,55,0
948797.0,611078.0,834.0,111490.0,373.0,4,19,9,1
953393.0,611912.0,177.0,111863.0,87.0,4,20,9,1
34691.0,3010.0,1.0,1265.0,0.0,4,19,176,0
34757.0,3011.0,0.0,1265.0,0.0,4,20,176,0
23533078.0,996638.0,316.0,513362.0,161.0,4,19,160,3
23578677.0,996954.0,95.0,513523.0,74.0,4,20,160,3
4354805.0,803726.0,16.0,279176.0,15.0,4,19,20,2
4358216.0,803742.0,11.0,279191.0,11.0,4,20,20,2
40498.0,3634.0,1.0,1765.0,0.0,4,19,101,2
40403.0,3633.0,1.0,1765.0,0.0,4,20,101,2
80256.0,5926.0,12.0,858.0,3.0,4,19,158,1
80403.0,5938.0,2.0,861.0,0.0,4,20,158,1
10756.0,610.0,1.0,369.0,0.0,4,19,110,5
10740.0,611.0,0.0,369.0,0.0,4,20,110,5
161313.0,42317.0,10.0,15595.0,3.0,4,19,112,1
162110.0,42327.0,0.0,15598.0,0.0,4,20,112,1
1334476.0,204946.0,18.0,73980.0,6.0,4,19,129,4
1335653.0,204964.0,2.0,73986.0,2.0,4,20,129,4
2220926.0,92968.0,32.0,40127.0,14.0,4,19,67,1
2220899.0,93000.0,12.0,40141.0,2.0,4,20,67,1
117877.0,9288.0,6.0,3515.0,1.0,4,19,40,5
117968.0,9294.0,2.0,3516.0,0.0,4,20,40,5
1432133.0,84737.0,12.0,40296.0,6.0,4,19,63,5
1423789.0,84749.0,1.0,40302.0,1.0,4,20,63,5
53759.0,2318.0,4.0,294.0,0.0,4,19,88,4
53567.0,2322.0,1.0,294.0,0.0,4,20,88,4
1747903.0,273137.0,215.0,45984.0,17.0,4,19,107,1
1748961.0,273352.0,88.0,46001.0,8.0,4,20,107,1
160713.0,287276.0,0.0,158403.0,1.0,4,19,138,1
160013.0,287276.0,0.0,158402.0,0.0,4,20,138,1
38302.0,2887.0,5.0,1102.0,0.0,4,19,181,1
38678.0,2892.0,1.0,1102.0,0.0,4,20,181,1
765669.0,670480.0,37.0,259605.0,25.0,4,19,156,3
764800.0,670517.0,16.0,259630.0,3.0,4,20,156,3
75857.0,2708.0,1.0,1165.0,1.0,4,19,189,3
75899.0,2709.0,0.0,1166.0,1.0,4,20,189,3
167872.0,49759.0,20.0,26464.0,8.0,4,19,90,1
165083.0,49779.0,21.0,26472.0,3.0,4,20,90,1
3755001.0,728407.0,374.0,173871.0,36.0,4,19,13,3
3761096.0,728781.0,49.0,173907.0,9.0,4,20,13,3
9817792.0,923624.0,146.0,369636.0,43.0,4,19,140,0
9822235.0,923770.0,16.0,369679.0,13.0,4,20,140,0
330088.0,54440.0,5.0,1971.0,0.0,4,19,105,4
327033.0,54445.0,0.0,1971.0,1.0,4,20,105,4
7611.0,1271.0,0.0,540.0,0.0,4,19,184,3
289111.0,83951.0,80.0,16761.0,7.0,4,19,14,1
288968.0,84031.0,8.0,16768.0,9.0,4,20,14,1
2972101.0,251604.0,99.0,142202.0,43.0,4,19,194,0
2970001.0,251703.0,15.0,142245.0,2.0,4,20,194,0
26927204.0,2608457.0,532.0,1159566.0,244.0,4,19,32,3
26955829.0,2608989.0,153.0,1159810.0,55.0,4,20,32,3
10614867.0,1533396.0,1137.0,176070.0,55.0,4,19,39,2
10612040.0,1534533.0,433.0,176125.0,37.0,4,20,39,2
6059915.0,1319814.0,797.0,598326.0,128.0,4,19,6,1
6059571.0,1320611.0,73.0,598454.0,7.0,4,20,6,1
358422.0,42185.0,0.0,8406.0,0.0,4,19,89,3
358232.0,42185.0,0.0,8406.0,0.0,4,20,89,3
358422.0,176741.0,1.0,18513.0,0.0,4,19,100,3
358232.0,176740.0,0.0,18513.0,0.0,4,20,100,3
87276.0,26014.0,25.0,13140.0,5.0,4,19,117,0
87303.0,26039.0,4.0,13145.0,1.0,4,20,117,0
61162.0,4846.0,3.0,3296.0,0.0,4,19,121,1
61189.0,4849.0,0.0,3296.0,0.0,4,20,121,1
92465.0,9068.0,2.0,3623.0,1.0,4,19,174,5
92129.0,9070.0,2.0,3624.0,0.0,4,20,174,5
714689.0,24486.0,4.0,9461.0,1.0,4,19,109,1
714191.0,24490.0,0.0,9462.0,0.0,4,20,109,1
21640650.0,6553824.0,2395.0,1476031.0,84.0,4,19,78,1
21635156.0,6556219.0,193.0,1476115.0,6.0,4,20,78,1
590076.0,94956.0,67.0,18992.0,14.0,4,19,29,1
589766.0,95023.0,23.0,19006.0,1.0,4,20,29,1
568139.0,228634.0,43.0,28513.0,2.0,4,19,175,4
566603.0,228677.0,18.0,28515.0,0.0,4,20,175,4
23606284.0,2168929.0,505.0,979255.0,126.0,4,19,135,1
23587717.0,2169434.0,97.0,979381.0,30.0,4,20,135,1
120666.0,10156.0,2.0,4452.0,2.0,4,19,115,1
121081.0,10158.0,0.0,4454.0,0.0,4,20,115,1
68064.0,3657.0,2.0,914.0,0.0,4,19,152,0
68062.0,3659.0,3.0,914.0,0.0,4,20,152,0
98334.0,11348.0,2.0,6897.0,0.0,4,19,132,1
98097.0,11350.0,0.0,6897.0,0.0,4,20,132,1
99439.0,8539.0,2.0,4802.0,1.0,4,19,7,1
99120.0,8541.0,0.0,4803.0,0.0,4,20,7,1
417428.0,36679.0,0.0,21658.0,0.0,4,19,150,1
419492.0,36679.0,0.0,21658.0,0.0,4,20,150,1
417428.0,103346.0,32.0,29667.0,13.0,4,19,133,4
419492.0,103378.0,2.0,29680.0,0.0,4,20,133,4
4072667.0,545044.0,308.0,103132.0,56.0,4,19,80,4
4090298.0,545352.0,93.0,103188.0,16.0,4,20,80,4
42349.0,10935.0,1.0,4264.0,0.0,4,19,191,4
41904.0,10936.0,0.0,4264.0,0.0,4,20,191,4
186118.0,15517.0,7.0,4515.0,2.0,4,19,33,5
185603.0,15524.0,10.0,4517.0,0.0,4,20,33,5
292059.0,64357.0,3.0,25489.0,2.0,4,19,68,3
292182.0,64360.0,7.0,25488.0,1.0,4,20,68,3
186117.0,89060.0,2.0,33853.0,2.0,4,19,134,3
185987.0,89062.0,2.0,33855.0,0.0,4,20,134,3
688210.0,7033.0,51.0,1591.0,9.0,4,19,62,4
684858.0,7084.0,9.0,1600.0,1.0,4,20,62,4
494897.0,45872.0,10.0,18661.0,5.0,4,19,51,4
494324.0,45882.0,2.0,18666.0,2.0,4,20,51,4
23140.0,445.0,1.0,165.0,0.0,4,19,82,0
23211.0,446.0,0.0,165.0,0.0,4,20,82,0
95990.0,9422.0,17.0,3308.0,3.0,4,19,190,4
96196.0,9439.0,1.0,3311.0,0.0,4,20,190,4
4789306.0,581986.0,490.0,217855.0,45.0,4,19,179,4
4794753.0,582476.0,161.0,217900.0,5.0,4,20,179,4
506513.0,131088.0,10.0,49078.0,5.0,4,19,26,3
510064.0,131098.0,7.0,49083.0,0.0,4,20,26,3
612424.0,86191.0,25.0,42330.0,2.0,4,19,98,4
615450.0,86216.0,4.0,42332.0,0.0,4,20,98,4
63609.0,746.0,1.0,431.0,0.0,4,19,141,5
63506.0,750.0,0.0,431.0,0.0,4,20,141,5
361921.0,12758.0,16.0,6089.0,6.0,4,19,186,1
364391.0,12774.0,2.0,6095.0,7.0,4,20,186,1
156861.0,10150.0,62.0,3207.0,0.0,4,19,50,1
156844.0,10212.0,1.0,3207.0,1.0,4,20,50,1
304947.0,49808.0,57.0,5621.0,1.0,4,19,21,3
304815.0,49865.0,4.0,5622.0,0.0,4,20,21,3
129262.0,4827.0,20.0,1111.0,5.0,4,19,34,3
126091.0,4847.0,6.0,1116.0,0.0,4,20,34,3
144557.0,9506.0,14.0,3540.0,0.0,4,19,73,5
143789.0,9520.0,5.0,3540.0,2.0,4,20,73,5
34689.0,3676.0,8.0,650.0,0.0,4,19,155,1
34332.0,3684.0,2.0,650.0,0.0,4,20,155,1
87729.0,36623.0,4.0,15522.0,1.0,4,19,127,1
87579.0,36627.0,3.0,15523.0,1.0,4,20,127,1
194011.0,8294.0,24.0,2770.0,5.0,4,19,162,4
193732.0,8318.0,4.0,2775.0,0.0,4,20,162,4
2513127.0,116896.0,17.0,65841.0,12.0,4,19,11,1
2514951.0,116913.0,12.0,65853.0,8.0,4,20,11,1
2465774.0,178109.0,23.0,100350.0,11.0,4,19,169,1
2467113.0,178132.0,4.0,100361.0,1.0,4,20,169,1
23602.0,10109.0,0.0,4821.0,0.0,4,19,85,1
23689.0,10109.0,0.0,4821.0,0.0,4,20,85,1
160828.0,116018.0,125.0,7935.0,6.0,4,19,136,3
161141.0,116143.0,28.0,7941.0,1.0,4,20,136,3
184631.0,164612.0,42.0,108446.0,25.0,4,19,171,0
183781.0,164654.0,10.0,108471.0,5.0,4,20,171,0
346251.0,2448.0,1.0,1292.0,0.0,4,19,92,3
346801.0,2449.0,0.0,1292.0,0.0,4,20,92,3
339315.0,39097.0,35.0,5355.0,5.0,4,19,12,4
337061.0,39132.0,13.0,5360.0,1.0,4,20,12,4
1922515.0,473586.0,483.0,122057.0,102.0,4,19,0,1
1924728.0,474069.0,191.0,122159.0,19.0,4,20,0,1
152746.0,16218.0,5.0,7047.0,2.0,4,19,167,1
152627.0,16223.0,2.0,7049.0,0.0,4,20,167,1
93420.0,2673.0,3.0,1560.0,1.0,4,19,37,5
93506.0,2676.0,1.0,1561.0,1.0,4,20,37,5
3630840.0,307532.0,407.0,86527.0,21.0,4,19,46,1
3633416.0,307939.0,37.0,86548.0,6.0,4,20,46,1
1227206.0,308205.0,123.0,141201.0,7.0,4,19,44,1
1226561.0,308328.0,20.0,141208.0,0.0,4,20,44,1
1891098.0,250856.0,219.0,81956.0,13.0,4,19,131,1
1892455.0,251075.0,36.0,81969.0,1.0,4,20,131,1
19453641.0,3727150.0,2126.0,967231.0,133.0,4,19,69,1
19453979.0,3729276.0,250.0,967364.0,10.0,4,20,69,1
31120.0,8402.0,0.0,4391.0,1.0,4,19,125,1
31237.0,8402.0,1.0,4392.0,0.0,4,20,125,1
885242.0,206677.0,244.0,56886.0,2.0,4,19,19,1
884806.0,206921.0,11.0,56888.0,1.0,4,20,19,1
199775.0,22993.0,51.0,4347.0,2.0,4,19,144,1
198947.0,23044.0,6.0,4349.0,0.0,4,20,144,1
5941155.0,1114001.0,834.0,191007.0,69.0,4,19,41,1
5938486.0,1114835.0,288.0,191076.0,28.0,4,20,41,1
695060.0,153297.0,84.0,46638.0,9.0,4,19,58,1
695109.0,153381.0,4.0,46647.0,10.0,4,20,58,1
6726371.0,989702.0,792.0,323175.0,23.0,4,19,106,1
6727414.0,990494.0,107.0,323198.0,1.0,4,20,106,1
541856.0,96066.0,113.0,22597.0,5.0,4,19,45,1
542232.0,96179.0,11.0,22602.0,1.0,4,20,45,1
39887.0,25228.0,14.0,9251.0,5.0,4,19,81,1
39926.0,25242.0,0.0,9256.0,0.0,4,20,81,1
844453.0,70879.0,57.0,19840.0,4.0,4,19,27,1
844903.0,70936.0,8.0,19844.0,0.0,4,20,27,1
172202.0,60602.0,14.0,11212.0,0.0,4,19,84,0
172004.0,60616.0,1.0,11212.0,0.0,4,20,84,0
176358.0,149044.0,100.0,14638.0,7.0,4,21,139,4
2461716.0,1515688.0,1220.0,376867.0,64.0,4,21,96,3
15304673.0,1109395.0,723.0,326482.0,98.0,4,21,177,3
345520.0,44584.0,1.0,15623.0,0.0,4,21,187,3
204297.0,2553.0,25.0,685.0,0.0,4,21,57,4
510480.0,52985.0,214.0,10115.0,38.0,4,21,128,3
645608.0,45192.0,31.0,19457.0,15.0,4,21,154,1
746438.0,96289.0,38.0,18397.0,9.0,4,21,94,3
1794649.0,213977.0,276.0,72207.0,40.0,4,21,54,4
370911.0,2833.0,3.0,1785.0,1.0,4,21,163,3
63787.0,1166.0,0.0,711.0,0.0,4,21,43,3
16685.0,12764.0,1.0,5858.0,0.0,4,21,87,3
225496.0,7411.0,1.0,4162.0,1.0,4,21,95,1
13269650.0,2861840.0,3280.0,478380.0,229.0,4,21,75,1
119620.0,12026.0,15.0,1384.0,4.0,4,21,114,1
664312.0,84211.0,98.0,31746.0,31.0,4,21,35,3
219836.0,34818.0,7.0,14824.0,0.0,4,21,126,0
30230.0,7924.0,1.0,1322.0,0.0,4,21,24,3
259477.0,69970.0,6.0,17714.0,2.0,4,21,178,1
12314287.0,1974772.0,524.0,693559.0,69.0,4,21,159,4
484996.0,211151.0,158.0,48577.0,11.0,4,21,103,4
726135.0,214692.0,100.0,27589.0,11.0,4,21,108,4
2563391.0,557666.0,789.0,47619.0,68.0,4,21,76,3
1669286.0,244734.0,34.0,131947.0,29.0,4,21,93,1
39756.0,13296.0,0.0,6962.0,2.0,4,21,42,1
157276.0,41692.0,3.0,21888.0,0.0,4,21,166,1
51474.0,16017.0,2.0,8697.0,0.0,4,21,59,1
5022.0,1492.0,0.0,782.0,0.0,4,21,123,3
126105.0,31027.0,110.0,9559.0,10.0,4,21,83,1
297540.0,81176.0,69.0,30725.0,7.0,4,21,157,1
1071339.0,357657.0,168.0,60066.0,7.0,4,21,149,3
261377.0,47287.0,8.0,16769.0,3.0,4,21,61,3
55638.0,4159.0,4.0,771.0,0.0,4,21,172,5
